typcare,oshpd_id,oshpd_id9,hplzip,hplcnty,data_id,pat_id,bthdate,dob_raw,agdyadm,agdydsch,agyradm,agyrdsch,agecatadm,agecatdsch,agecatdsch10,sex,ethncty,race1,race2,race3,race4,race5,race_aman,race_asian,race_black,race_nhpi,race_white,race_other,race_grp,admtdate,admtday,admtmth,qtr_adm,admtyr,dschdate,mth_dsch,qtr_dsch,dsch_yr,counter,los,los_adj,srcpo_ns,srcroute_ns,admtype_ns,MDC,MSDRG,cat-code,sev-code,grouper,diag_p,poa_p,odiag1,opoa1,odiag2,opoa2,odiag3,opoa3,odiag4,opoa4,odiag5,opoa5,odiag6,opoa6,odiag7,opoa7,odiag8,opoa8,odiag9,opoa9,odiag10,opoa10,odiag11,opoa11,odiag12,opoa12,odiag13,opoa13,odiag14,opoa14,odiag15,opoa15,odiag16,opoa16,odiag17,opoa17,odiag18,opoa18,odiag19,opoa19,odiag20,opoa20,odiag21,opoa21,odiag22,opoa22,odiag23,opoa23,odiag24,opoa24,proc_p,proc_pdt,proc_pdy,oproc1,procdt1,procdy1,oproc2,procdt2,procdy2,oproc3,procdt3,procdy3,oproc4,procdt4,procdy4,oproc5,procdt5,procdy5,oproc6,procdt6,procdy6,oproc7,procdt7,procdy7,oproc8,procdt8,procdy8,oproc9,procdt9,procdy9,oproc10,procdt10,procdy10,oproc11,procdt11,procdy11,oproc12,procdt12,procdy12,oproc13,procdt13,procdy13,oproc14,procdt14,procdy14,oproc15,procdt15,procdy15,oproc16,procdt16,procdy16,oproc17,procdt17,procdy17,oproc18,procdt18,procdy18,oproc19,procdt19,procdy19,oproc20,procdt20,procdy20,oproc21,procdt21,procdy21,oproc22,procdt22,procdy22,oproc23,procdt23,procdy23,oproc24,procdt24,procdy24,ecm1,epoa1,ecm2,epoa2,ecm3,epoa3,ecm4,epoa4,ecm5,epoa5,ecm6,epoa6,ecm7,epoa7,ecm8,epoa8,ecm9,epoa9,ecm10,epoa10,ecm11,epoa11,ecm12,epoa12,ssn,rln,disp,charge,charge_adj,abstrec,dnr,pay_cat,pay_type,pay_plan,pls_abbr,pls_wrtin,patcnty,patzip
1,,,94133,38,1000001164,100000000470,10271941,10271941,0,0,76,76,17,17,09,F,E2,R2,,,,,,,,,,,,01172018,4,1,1,2018,01212018,1,1,2018,1164,4,,5,2,1,,,,,,F1920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999488572,999488572,63,166,166,999-48-8572,Y,,,,TGL,Tagalog,38,94112
1,,,94133,38,1000001165,100000000470,10271941,10271941,0,0,79,79,17,17,09,F,E2,R2,,,,,,,,,,,,12242020,5,12,4,2020,12312020,12,4,2020,1165,7,,4,3,9,,,,,,Z940,Y,Z7682,N,Z7682,Y,Z940,Y,Z940,W,Z940,U,Z940,W,Z940,Y,Z940,W,Z7682,Y,Z940,N,Z940,Y,Z940,N,Z940,W,Z940,U,Z940,U,Z940,Y,,,,,,,,,,,,,,,,,428830000,20201224,0,70536003,20201224,0,711446003,20201226,2,711446003,20201227,3,711446003,20201228,4,711446003,20201229,5,711446003,20201230,6,711446003,20201231,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999488572,999488572,64,6649,6649,999-48-8572,N,,1,,SPA,Spanish,38,94112
1,,,94133,38,1000001166,100000000470,10271941,10271941,0,0,81,81,18,18,10,F,E2,R2,,,,,,,,,,,,09112023,2,9,3,2023,09262023,9,3,2023,1166,15,,6,3,4,,,,,,F1920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999488572,999488572,95,166,166,999-48-8572,N,,,,SPA,Spanish,38,94112
1,,,92618,30,1000001167,100000000471,03141947,03141947,0,0,35,35,09,09,05,F,E2,R2,,,,,,,,,,,,02091983,4,2,1,1983,02101983,2,1,1983,1167,1,,1,3,5,,,,,,Z9851,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999536631,999536631,93,11168,11168,999-53-6631,Y,03,2,0000,ENG,English,30,92656
1,,,95336,39,1000001168,100000000472,03232004,03232004,0,0,16,16,05,05,03,F,E2,R5,,,,,,,,,,,,09112020,6,9,3,2020,09132020,9,3,2020,1168,2,,E,3,9,,,,,,S83419,W,S83419,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699253003,20200911,0,133899007,20200911,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999739019,999739019,61,12537,12537,999-73-9019,Y,03,2,0000,ENG,English,39,95206
1,,,94903,21,1000001169,100000000473,03291960,03291960,0,0,35,35,09,09,05,M,E2,R5,,,,,,,,,,,,04301995,1,4,2,1995,05011995,5,2,1995,1169,1,,F,1,1,,,,,,G4733,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999107842,999107842,92,1345,1345,999-10-7842,Y,,2,0000,ENG,English,21,94901
1,,,,,1000001170,100000000473,03291960,03291960,0,0,44,44,10,10,06,M,E2,R5,,,,,,,,,,,,10122004,3,10,4,2004,10202004,10,4,2004,1170,8,,E,3,5,,,,,,I501,N,I501,N,I501,N,I501,Y,I501,Y,I501,N,I501,W,I501,W,I501,Y,I501,U,I501,Y,I501,W,I501,W,I501,Y,I501,Y,I501,W,I501,W,I501,W,,,,,,,,,,,,,,,430193006,20041012,0,29303009,20041012,0,371908008,20041012,0,431182000,20041012,0,371908008,20041013,1,431182000,20041013,1,371908008,20041014,2,431182000,20041014,2,371908008,20041015,3,431182000,20041015,3,371908008,20041016,4,431182000,20041016,4,371908008,20041017,5,431182000,20041017,5,371908008,20041018,6,431182000,20041018,6,371908008,20041019,7,431182000,20041019,7,423475008,20041020,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999107842,999107842,66,19083,19083,999-10-7842,N,03,2,0000,ENG,English,21,94901
1,,,92555,33,1000001171,100000000474,12101955,12101955,0,0,35,35,09,09,05,F,E2,R5,,,,,,,,,,,,11301991,0,11,4,1991,12011991,12,4,1991,1171,1,,G,3,5,,,,,,Z9851,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999339213,999339213,66,7944,7944,999-33-9213,N,08,0,0000,SPA,Spanish,33,92505
1,,,94304,43,1000001172,100000000475,10211917,10211917,0,0,78,78,17,17,09,M,E1,R5,,,,,,,,,,,,04081996,2,4,2,1996,04101996,4,2,1996,1172,2,,F,3,3,,,,,,Z940,W,Z7682,Y,Z7682,W,Z940,U,Z940,U,Z7682,N,Z940,N,Z940,U,Z940,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428830000,19960408,0,70536003,19960408,0,711446003,19960409,1,711446003,19960410,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999869253,999869253,51,3288,3288,999-86-9253,N,,2,0000,SPA,Spanish,43,95037
1,,,93534,19,1000001173,100000000476,01181957,01181957,0,0,55,55,13,13,07,F,E2,R5,,,,,,,,,,,,02132012,2,2,1,2012,02202012,2,1,2012,1173,7,,D,3,3,,,,,,Z940,N,Z940,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999854438,999854438,90,7490,7490,999-85-4438,Y,03,2,0000,ENG,English,19,93534
1,,,94939,21,1000001174,100000000477,03291960,03291960,0,0,48,48,11,11,06,M,E2,R5,,,,,,,,,,,,05082008,5,5,2,2008,05092008,5,2,2008,1174,1,,5,3,3,,,,,,P2830,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999374053,999374053,82,1335,1335,999-37-4053,Y,03,2,0000,SPA,Spanish,21,94903
1,,,,,1000001175,100000000478,01071922,01071922,0,0,68,68,15,15,08,M,E2,R5,,,,,,,,,,,,01101990,4,1,1,1990,01111990,1,1,1990,1175,1,,4,2,1,,,,,,I2510,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999663862,999663862,63,40199,40199,999-66-3862,N,01,2,0000,ENG,English,36,91710
1,,,,,1000001176,100000000478,01071922,01071922,0,0,71,71,16,16,09,M,E2,R5,,,,,,,,,,,,05251993,3,5,2,1993,05261993,5,2,1993,1176,1,,G,2,1,,,,,,Z95818,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999663862,999663862,83,89125,89125,999-66-3862,N,01,2,0000,SPA,Spanish,36,91710
1,,,90732,19,1000001177,100000000479,07191999,07191999,0,0,11,11,04,04,03,M,E2,R5,,,,,,,,,,,,03292011,3,3,1,2011,04012011,4,2,2011,1177,3,,E,3,3,,,,,,Z9049,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999542670,999542670,66,16652,16652,999-54-2670,Y,06,2,0000,ENG,English,19,90068
1,,,92252,19,1000001178,100000000480,07051955,07051955,0,0,62,62,14,14,08,F,E2,R3,,,,,,,,,,,,10152017,1,10,4,2017,10232017,10,4,2017,1178,8,,5,3,4,,,,,,F1920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999114821,999114821,04,166,166,999-11-4821,Y,08,0,0000,ENG,English,36,92277
1,,,92252,19,1000001179,100000000480,07051955,07051955,0,0,62,62,14,14,08,F,E2,R3,,,,,,,,,,,,04132018,6,4,2,2018,04152018,4,2,2018,1179,2,,5,3,4,,,,,,F1920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999114821,999114821,89,166,166,999-11-4821,Y,08,0,0000,SPA,Spanish,36,92277
1,,,92252,19,1000001180,100000000480,07051955,07051955,0,0,65,65,15,15,08,F,E2,R3,,,,,,,,,,,,11112020,4,11,4,2020,11122020,11,4,2020,1180,1,,F,3,2,,,,,,F1920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999114821,999114821,66,166,166,999-11-4821,N,,,,SPA,Spanish,36,92277
1,,,92252,19,1000001181,100000000480,07051955,07051955,0,0,66,66,15,15,08,F,E2,R3,,,,,,,,,,,,02112022,6,2,1,2022,02152022,2,1,2022,1181,4,,E,3,9,,,,,,F1920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999114821,999114821,21,166,166,999-11-4821,N,,,,ENG,English,36,92277
1,,,90292,19,1000001182,100000000481,03241956,03241956,0,0,57,57,13,13,07,F,E1,R2,,,,,,,,,,,,07072013,1,7,3,2013,07092013,7,3,2013,1182,2,,4,3,2,,,,,,Z940,U,Z940,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999771429,999771429,81,3288,3288,999-77-1429,N,06,2,0000,SPA,Spanish,19,91325
1,,,,,1000001183,100000000482,07211956,07211956,0,0,60,60,14,14,08,M,E2,R5,,,,,,,,,,,,05022017,3,5,2,2017,05032017,5,2,2017,1183,1,,5,3,9,,,,,,I351,N,I351,W,I351,U,I351,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63332003,20170502,0,452331000124102,20170502,0,183976008,20170502,0,306185001,20170502,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999384852,999384852,63,2502,2502,999-38-4852,Y,03,2,0000,ENG,English,38,94129
1,,,,,1000001184,100000000482,07211956,07211956,0,0,60,60,14,14,08,M,E2,R5,,,,,,,,,,,,05302017,3,5,2,2017,05312017,5,2,2017,1184,1,,5,3,4,,,,,,Z952,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133900002,20170530,0,392247006,20170530,0,410770002,20170530,0,52765003,20170530,0,34896006,20170530,0,42825003,20170530,0,63697000,20170530,0,301882004,20170530,0,8290005,20170530,0,26212005,20170530,0,301884003,20170531,1,105376000,20170531,1,233553003,20170531,1,58828004,20170531,1,37729005,20170531,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999384852,999384852,69,9123,9123,999-38-4852,N,03,2,0000,SPA,Spanish,38,94129
1,,,,,1000001185,100000000482,07211956,07211956,0,0,60,60,14,14,08,M,E2,R5,,,,,,,,,,,,05312017,4,5,2,2017,06012017,6,2,2017,1185,1,,6,3,4,,,,,,J9851,N,Z952,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271280005,20170531,0,306706006,20170601,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999384852,999384852,86,1734,1734,999-38-4852,N,03,2,0000,ENG,English,38,94129
1,,,,,1000001186,100000000482,07211956,07211956,0,0,60,60,14,14,08,M,E2,R5,,,,,,,,,,,,06012017,5,6,2,2017,06022017,6,2,2017,1186,1,,D,2,1,,,,,,Z952,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308283009,20170601,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999384852,999384852,04,1127,1127,999-38-4852,N,03,2,0000,ENG,English,38,94129
1,,,,,1000001187,100000000483,07211956,07211956,0,0,54,54,12,12,07,M,E2,R5,,,,,,,,,,,,04142011,5,4,2,2011,04162011,4,2,2011,1187,2,,D,3,2,,,,,,Z95818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271280005,20110414,0,29303009,20110414,0,399208008,20110414,0,71493000,20110414,0,29303009,20110415,1,399208008,20110415,1,71493000,20110415,1,306706006,20110416,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999773401,999773401,84,32779,32779,999-77-3401,N,03,,0476,SPA,Spanish,38,94117
1,,,,,1000001188,100000000483,07211956,07211956,0,0,54,54,12,12,07,M,E2,R5,,,,,,,,,,,,04162011,0,4,2,2011,04172011,4,2,2011,1188,1,,G,3,9,,,,,,Z95818,N,Z95818,N,Z95818,N,Z95818,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243063003,20110416,0,302761001,20110417,1,252482003,20110417,1,308283009,20110417,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999773401,999773401,07,2568,2568,999-77-3401,Y,03,2,0000,SPA,Spanish,38,94117
1,,,,,1000001189,100000000483,07211956,07211956,0,0,54,54,12,12,07,M,E2,R5,,,,,,,,,,,,04202011,4,4,2,2011,04212011,4,2,2011,1189,1,,6,3,5,,,,,,Z95818,U,Z95818,Y,Z95818,U,Z95818,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243063003,20110420,0,302761001,20110420,0,252482003,20110420,0,308283009,20110420,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999773401,999773401,92,2568,2568,999-77-3401,N,03,2,0000,ENG,English,38,94117
1,,,94115,38,1000001190,100000000483,07211956,07211956,0,0,57,57,13,13,07,M,E2,R5,,,,,,,,,,,,12302013,2,12,4,2013,01072014,1,1,2014,1190,8,,6,3,4,,,,,,Z940,N,Z7682,Y,Z7682,W,Z940,Y,Z940,W,Z940,W,Z940,W,Z940,U,Z940,U,Z940,Y,Z940,Y,Z7682,U,Z940,N,Z940,U,Z940,Y,Z940,U,Z940,U,Z940,W,Z940,W,Z940,N,Z940,W,,,,,,,,,428830000,20131230,0,70536003,20131230,0,711446003,20131231,1,711446003,20140101,2,711446003,20140102,3,711446003,20140103,4,711446003,20140104,5,711446003,20140105,6,711446003,20140106,7,711446003,20140107,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999773401,999773401,92,8330,8330,999-77-3401,N,,2,0000,SPA,Spanish,38,94117
1,,,95065,44,1000001191,100000000484,05061970,05061970,0,0,49,49,11,11,06,M,E2,R5,,,,,,,,,,,,07242019,4,7,3,2019,07272019,7,3,2019,1191,3,,5,3,9,,,,,,Z9049,W,K37,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80146002,20190724,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999122820,999122820,05,14245,14245,999-12-2820,Y,03,1,0303,ENG,English,44,95003
1,,,,,1000001192,100000000485,11211926,11211926,0,0,85,85,19,19,10,M,E2,R4,,,,,,,,,,,,06022012,0,6,2,2012,06032012,6,2,2012,1192,1,,5,3,4,,,,,,Z952,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999792409,999792409,95,3769,3769,999-79-2409,Y,,1,,CMN,Mandarin,37,92119
1,,,,,1000001193,100000000485,11211926,11211926,0,0,85,85,19,19,10,M,E2,R4,,,,,,,,,,,,06022012,0,6,2,2012,06042012,6,2,2012,1193,2,,4,1,1,,,,,,Z952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999792409,999792409,93,420361,420361,999-79-2409,N,,,,SPA,Spanish,37,92119
1,,,,,1000001194,100000000485,11211926,11211926,0,0,85,85,19,19,10,M,E2,R4,,,,,,,,,,,,06042012,2,6,2,2012,06052012,6,2,2012,1194,1,,E,3,3,,,,,,Z952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999792409,999792409,51,1727,1727,999-79-2409,N,,,,ENG,English,37,92119
1,,,91902,19,1000001195,100000000485,11211926,11211926,0,0,93,93,20,20,11,M,E2,R4,,,,,,,,,,,,05102020,1,5,2,2020,05112020,5,2,2020,1195,1,,F,3,9,,,,,,Z940,W,Z7682,N,Z7682,W,Z940,U,Z7682,U,Z940,N,Z940,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428830000,20200510,0,70536003,20200510,0,711446003,20200511,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999792409,999792409,20,2448,2448,999-79-2409,Y,,1,,ENG,English,37,92119
1,,,,,1000001196,100000000486,05131951,05131951,0,0,48,48,11,11,06,M,E2,R5,,,,,,,,,,,,02252000,6,2,1,2000,02272000,2,1,2000,1196,2,,E,3,2,,,,,,I2510,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999604563,999604563,82,30730,30730,999-60-4563,N,03,2,0000,SPA,Spanish,33,92860
1,,,,,1000001197,100000000486,05131951,05131951,0,0,68,68,15,15,08,M,E2,R5,,,,,,,,,,,,05142019,3,5,2,2019,05152019,5,2,2019,1197,1,,G,3,2,,,,,,Z95818,N,R931,U,I259,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110467000,20190514,0,44608003,20190514,0,29303009,20190514,0,399208008,20190514,0,40701008,20190514,0,709138001,20190514,0,410538000,20190514,0,392247006,20190514,0,410770002,20190514,0,52765003,20190514,0,65677008,20190514,0,223495004,20190514,0,359672006,20190514,0,418824004,20190514,0,23745001,20190515,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999604563,999604563,83,21806,21806,999-60-4563,Y,,2,0000,ENG,English,33,92860
1,,,,,1000001198,100000000486,05131951,05131951,0,0,68,68,15,15,08,M,E2,R5,,,,,,,,,,,,05152019,4,5,2,2019,05252019,5,2,2019,1198,10,,1,3,3,,,,,,Z95818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271280005,20190515,0,29303009,20190515,0,399208008,20190515,0,71493000,20190515,0,29303009,20190516,1,399208008,20190516,1,29303009,20190517,2,399208008,20190517,2,29303009,20190518,3,399208008,20190518,3,29303009,20190519,4,399208008,20190519,4,29303009,20190520,5,399208008,20190520,5,71493000,20190520,5,29303009,20190521,6,399208008,20190521,6,29303009,20190522,7,399208008,20190522,7,29303009,20190523,8,399208008,20190523,8,71493000,20190523,8,29303009,20190524,9,399208008,20190524,9,306706006,20190525,10,,,,,,,,,,,,,,,,,,,,,,,,,999604563,999604563,86,144903,144903,999-60-4563,Y,,,,ENG,English,33,92860
1,,,,,1000001199,100000000486,05131951,05131951,0,0,68,68,15,15,08,M,E2,R5,,,,,,,,,,,,05252019,0,5,2,2019,05262019,5,2,2019,1199,1,,6,3,4,,,,,,Z95818,U,Z95818,U,Z95818,U,Z95818,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243063003,20190525,0,302761001,20190525,0,252482003,20190525,0,308283009,20190525,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999604563,999604563,50,2568,2568,999-60-4563,N,,2,0000,SPA,Spanish,33,92860
1,,,92627,30,1000001200,100000000487,12061954,12061954,0,0,25,25,07,07,04,F,E2,R3,,,,,,,,,,,,10211980,3,10,4,1980,10221980,10,4,1980,1200,1,,F,3,9,,,,,,Z9851,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999583430,999583430,66,14375,14375,999-58-3430,Y,08,0,0000,ENG,English,30,92660
1,,,92627,30,1000001201,100000000487,12061954,12061954,0,0,37,37,09,09,05,F,E2,R3,,,,,,,,,,,,09031992,5,9,3,1992,09051992,9,3,1992,1201,2,,6,3,4,,,,,,F1920,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999583430,999583430,01,166,166,999-58-3430,N,08,0,0000,ENG,English,30,92660
1,,,92627,30,1000001202,100000000487,12061954,12061954,0,0,60,60,14,14,08,F,E2,R3,,,,,,,,,,,,07312015,6,7,3,2015,08182015,8,3,2015,1202,18,,F,3,9,,,,,,F1920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999583430,999583430,83,166,166,999-58-3430,N,03,,0152,ENG,English,30,92660
